file,time_bin,percent_time_swimming,condition
C4_t2_2025_11_10-21_14_24.h5,149.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,150.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,151.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,152.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,153.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,154.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,155.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,156.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,157.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,158.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,159.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,160.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,161.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,162.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,163.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,164.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,165.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,166.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,167.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,168.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,169.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,170.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,171.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,172.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,173.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,174.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,175.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,176.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,177.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,178.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,179.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,180.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,181.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,182.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,183.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,184.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,185.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,186.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,187.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,188.5,100.0,control
C4_t2_2025_11_10-21_14_24.h5,189.5,96.99999999999989,control
C7_t1_2025_11_11-01_32_55.h5,0.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,1.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,2.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,3.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,4.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,5.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,6.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,7.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,8.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,9.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,10.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,11.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,12.5,2.000000000000135,control
C7_t1_2025_11_11-01_32_55.h5,13.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,14.5,7.000000000000028,control
C7_t1_2025_11_11-01_32_55.h5,15.5,59.999999999999964,control
C7_t1_2025_11_11-01_32_55.h5,16.5,100.0,control
C7_t1_2025_11_11-01_32_55.h5,17.5,91.0,control
C7_t1_2025_11_11-01_32_55.h5,18.5,57.00000000000003,control
C7_t1_2025_11_11-01_32_55.h5,19.5,5.000000000000071,control
C7_t1_2025_11_11-01_32_55.h5,20.5,2.9999999999997584,control
C7_t1_2025_11_11-01_32_55.h5,21.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,22.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,23.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,24.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,25.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,26.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,27.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,28.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,29.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,30.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,31.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,32.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,33.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,34.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,35.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,36.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,37.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,38.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,39.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,40.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,41.5,2.0000000000003126,control
C7_t1_2025_11_11-01_32_55.h5,42.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,43.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,44.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,45.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,46.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,47.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,48.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,49.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,50.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,51.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,52.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,53.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,54.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,55.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,56.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,57.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,58.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,59.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,60.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,61.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,62.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,63.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,64.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,65.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,66.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,67.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,68.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,69.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,70.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,71.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,72.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,73.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,74.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,75.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,76.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,77.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,78.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,79.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,80.5,90.00000000000057,control
C7_t1_2025_11_11-01_32_55.h5,81.5,59.00000000000034,control
C7_t1_2025_11_11-01_32_55.h5,82.5,36.99999999999904,control
C7_t1_2025_11_11-01_32_55.h5,83.5,64.00000000000006,control
C7_t1_2025_11_11-01_32_55.h5,84.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,85.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,86.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,87.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,88.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,89.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,90.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,91.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,92.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,93.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,94.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,95.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,96.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,97.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,98.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,99.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,100.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,101.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,102.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,103.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,104.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,105.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,106.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,107.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,108.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,109.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,110.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,111.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,112.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,113.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,114.5,1.0000000000005116,control
C7_t1_2025_11_11-01_32_55.h5,115.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,116.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,117.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,118.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,119.5,1.0000000000005116,control
C7_t1_2025_11_11-01_32_55.h5,120.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,121.5,0.9999999999990904,control
C7_t1_2025_11_11-01_32_55.h5,122.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,123.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,124.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,125.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,126.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,127.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,128.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,129.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,130.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,131.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,132.5,9.999999999999432,control
C7_t1_2025_11_11-01_32_55.h5,133.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,134.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,135.5,56.00000000000023,control
C7_t1_2025_11_11-01_32_55.h5,136.5,100.0,control
C7_t1_2025_11_11-01_32_55.h5,137.5,69.99999999999886,control
C7_t1_2025_11_11-01_32_55.h5,138.5,53.000000000000114,control
C7_t1_2025_11_11-01_32_55.h5,139.5,40.99999999999966,control
C7_t1_2025_11_11-01_32_55.h5,140.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,141.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,142.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,143.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,144.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,145.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,146.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,147.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,148.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,149.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,150.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,151.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,152.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,153.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,154.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,155.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,156.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,157.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,158.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,159.5,1.000000000001933,control
C7_t1_2025_11_11-01_32_55.h5,160.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,161.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,162.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,163.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,164.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,165.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,166.5,0.9999999999990904,control
C7_t1_2025_11_11-01_32_55.h5,167.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,168.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,169.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,170.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,171.5,37.000000000000455,control
C7_t1_2025_11_11-01_32_55.h5,172.5,41.99999999999875,control
C7_t1_2025_11_11-01_32_55.h5,173.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,174.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,175.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,176.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,177.5,6.999999999999318,control
C7_t1_2025_11_11-01_32_55.h5,178.5,23.999999999998067,control
C7_t1_2025_11_11-01_32_55.h5,179.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,180.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,181.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,182.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,183.5,11.000000000001364,control
C7_t1_2025_11_11-01_32_55.h5,184.5,15.000000000000568,control
C7_t1_2025_11_11-01_32_55.h5,185.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,186.5,0.0,control
C7_t1_2025_11_11-01_32_55.h5,187.5,21.0000000000008,control
C7_t1_2025_11_11-01_32_55.h5,188.5,25.99999999999909,control
C7_t1_2025_11_11-01_32_55.h5,189.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,0.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,1.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,2.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,3.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,4.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,5.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,6.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,7.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,8.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,9.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,10.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,11.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,12.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,13.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,14.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,15.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,16.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,17.5,1.9999999999999571,control
C7_t2_2025_11_11-01_33_23.h5,18.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,19.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,20.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,21.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,22.5,0.0,control
C7_t2_2025_11_11-01_33_23.h5,23.5,0.0,control
