BoutStart (s),BoutEnd (s),BoutDuration (s),IBI (s),AverageFrequency (Hz),InstantaneousFrequencies,Threshold,Condition,Filename,Group,FishID,SourcePath
267.5682,267.5924,0.0242,0.1601999999999748,24.25513222006332,"[25.974025974025974, 23.696682464454977, 23.094688221709006]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
268.0886,268.3622,0.2736,0.4961999999999875,29.21395544346364,"[25.641025641025642, 32.78688524590164]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
268.7224,268.8772,0.1548,0.3602000000000203,23.96442630581455,"[28.169014084507044, 21.551724137931036, 22.075055187637968, 20.70393374741201, 27.3224043715847]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
269.4406,269.712,0.2714,0.5634000000000015,24.897823015909744,"[24.509803921568626, 24.390243902439025, 23.809523809523807, 26.881720430107528]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
270.247,270.3476,0.1006,0.535000000000025,26.764639766213328,"[23.04147465437788, 30.487804878048777]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
270.7278,271.1154,0.3876,0.3802000000000021,23.364123009603635,"[23.58490566037736, 24.875621890547265, 21.186440677966104, 23.809523809523807]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
312.184,312.3926,0.2086,41.0686,23.349471058934597,"[18.083182640144663, 25.510204081632654, 26.455026455026456]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
312.6238,312.8756,0.2518,0.2312000000000011,26.03709357143822,"[27.62430939226519, 24.449877750611247]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
313.2262,313.518,0.2918,0.3505999999999858,28.58657532012071,"[29.850746268656714, 27.3224043715847]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
313.9592,314.2288,0.2696,0.4412000000000375,22.94016685928933,"[22.123893805309734, 22.675736961451246, 23.86634844868735, 23.094688221709006]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
314.688,314.8494,0.1614,0.4592000000000098,22.53534486545352,"[18.315018315018314, 23.255813953488374, 21.645021645021647, 23.419203747072597, 26.041666666666668]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
315.2582,315.3466,0.0884,0.4087999999999852,25.08501438559844,"[23.923444976076556, 24.449877750611247, 26.881720430107528]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
315.7028,315.948,0.2452,0.3562000000000012,23.54446485212644,"[14.285714285714285, 27.397260273972606, 26.109660574412533, 26.38522427440633]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
316.2294,316.4712,0.2418,0.2814000000000192,26.3538916881371,"[25.510204081632654, 24.154589371980677, 29.069767441860463, 25.906735751295336, 26.455026455026456, 27.027027027027028]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
316.8314,316.9846,0.1532,0.3601999999999634,24.417919337761592,"[23.419203747072597, 26.595744680851062, 22.98850574712644, 24.213075060532685, 25.25252525252525, 24.03846153846154]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
317.3556,317.5198,0.1642,0.3709999999999809,24.534153342143604,"[25.31645569620253, 24.390243902439025, 18.975332068311197, 28.653295128939828, 25.839793281653748, 25.57544757033248, 22.98850574712644]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
317.9602,318.132,0.1718,0.440400000000011,24.964385924909173,"[26.17801047120419, 23.809523809523807, 28.409090909090907, 20.04008016032064, 26.38522427440633]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
318.5034,318.7996,0.2962,0.3713999999999942,16.051364365971107,[16.051364365971107],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
319.1976,319.38,0.1824,0.3980000000000245,19.749738881434546,"[18.51851851851852, 20.242914979757085, 19.083969465648853, 21.598272138228943, 19.305019305019304]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
319.722,319.9006,0.1786,0.3419999999999845,24.446247120896444,"[24.93765586034913, 22.172949002217294, 27.47252747252747, 23.20185614849188]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
320.3512,320.375,0.0238,0.4506000000000085,23.852394252345103,"[24.390243902439025, 21.978021978021978, 25.188916876574307]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
320.854,320.8784,0.0244,0.478999999999985,22.42567168224812,"[25.839793281653748, 18.01801801801802, 23.419203747072597]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
321.3282,321.4262,0.098,0.449799999999982,24.68136644959149,"[24.93765586034913, 25.125628140703515, 23.980815347721823]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
321.8848,322.1498,0.265,0.4585999999999899,22.39584190719344,"[19.76284584980237, 19.047619047619047, 23.474178403755868, 23.58490566037736, 26.109660574412533]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
322.6308,322.8048,0.174,0.4809999999999945,24.55815590802232,"[20.120724346076457, 22.98850574712644, 28.653295128939828, 25.38071065989848, 22.88329519450801, 27.3224043715847]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
323.1832,323.3292,0.146,0.3783999999999992,23.32369222991668,"[27.247956403269754, 17.035775127768314, 16.366612111292962, 26.041666666666668, 23.31002331002331, 29.940119760479043]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
324.2858,324.5848,0.299,0.9565999999999804,34.05827063078036,"[27.17391304347826, 26.38522427440633, 25.706940874035993, 26.17801047120419, 63.69426751592357, 35.2112676056338]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
339.5712,339.749,0.1778,14.986400000000003,24.72522112087901,"[25.57544757033248, 25.188916876574307, 24.213075060532685, 23.923444976076556]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
340.1482,340.2508,0.1026,0.3991999999999507,22.001016850474432,"[24.630541871921185, 25.706940874035993, 26.595744680851062, 20.618556701030926, 12.453300124533001]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
340.5126,340.7478,0.2352,0.2617999999999938,26.372311943061256,"[25.839793281653748, 25.44529262086514, 23.980815347721823, 23.255813953488374, 33.78378378378378, 24.752475247524753, 27.548209366391184]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
340.9316,341.1196,0.188,0.1838000000000192,25.70433303637221,"[24.752475247524753, 27.548209366391184, 24.875621890547265, 25.641025641025642]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
341.4534,341.6332,0.1798,0.3337999999999965,25.79235685404982,"[29.41176470588235, 22.172949002217294]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
342.0212,342.2368,0.2156,0.3880000000000336,21.978021978021975,[21.978021978021978],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
342.6994,342.8614,0.162,0.462600000000009,24.90988849374952,"[25.188916876574307, 23.809523809523807, 22.831050228310502, 28.81844380403458, 20.04008016032064, 28.08988764044944, 27.027027027027028, 23.474178403755868]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
343.556,343.6718,0.1158,0.6945999999999799,26.30702907027892,"[27.027027027027028, 26.109660574412533, 26.954177897574123, 25.31645569620253, 23.696682464454977, 26.666666666666668, 23.923444976076556, 23.86634844868735, 25.839793281653748, 33.67003367003367]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
344.0712,344.1822,0.111,0.3993999999999573,23.953334668419878,"[24.271844660194173, 23.58490566037736, 26.954177897574123, 20.32520325203252, 24.630541871921185]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
344.5618,344.5784,0.0166,0.3795999999999822,24.110797927802736,"[18.90359168241966, 20.618556701030926, 22.52252252252252, 28.248587570621467, 23.696682464454977, 30.674846625766875]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
344.9722,345.1772,0.205,0.3937999999999988,24.94091150957172,"[27.397260273972606, 22.172949002217294, 25.25252525252525]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
349.0114,349.0312,0.0198,3.834199999999953,22.17075907114143,"[20.920502092050206, 19.68503937007874, 25.906735751295336]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
440.2418,440.2616,0.0198,91.2106,20.40816326530612,[20.408163265306122],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
440.6236,440.8638,0.2402,0.3620000000000232,24.644453607402788,"[24.752475247524753, 25.77319587628866, 21.83406113537118, 26.881720430107528, 23.980815347721823]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
441.3372,441.5,0.1628,0.4733999999999696,21.234266964919023,"[23.980815347721823, 19.880715705765407, 19.841269841269842]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
441.8364,441.9982,0.1618,0.336400000000026,26.760783694563667,"[25.38071065989848, 33.557046979865774, 23.86634844868735, 23.696682464454977, 28.08988764044944, 25.974025974025974]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
442.3174,442.5516,0.2342,0.3192000000000234,17.95934009203746,"[12.195121951219512, 22.075055187637968, 19.607843137254903]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
443.0624,443.3374,0.275,0.5108000000000175,28.903903903903903,"[30.030030030030026, 27.77777777777778]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
443.6912,444.0052,0.314,0.3537999999999783,20.080321285140563,[20.080321285140563],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
444.6348,444.8632,0.2284,0.6295999999999822,19.417475728155345,[19.417475728155342],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
445.251,445.3064,0.0554,0.3877999999999701,23.496348040843696,"[19.76284584980237, 24.752475247524753, 24.630541871921185, 16.863406408094434, 27.47252747252747, 26.954177897574123, 24.03846153846154]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
445.663,445.8744,0.2114,0.3566000000000144,23.951629401935943,"[24.813895781637715, 27.47252747252747, 23.255813953488374, 22.026431718061673, 22.98850574712644, 22.88329519450801, 22.72727272727273, 25.44529262086514]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
446.2338,446.416,0.1822,0.3593999999999937,28.88506102019923,"[24.213075060532685, 33.557046979865774]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
446.77,446.9208,0.1508,0.353999999999985,26.335255737374556,"[21.186440677966104, 31.446540880503143, 28.409090909090907, 24.03846153846154, 26.595744680851062]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
447.2012,447.4148,0.2136,0.280399999999986,24.15458937198068,[24.154589371980677],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
447.7184,447.8472,0.1288,0.3035999999999603,24.86891169441081,"[23.923444976076556, 29.940119760479043, 27.027027027027028, 14.925373134328357, 25.77319587628866, 27.62430939226519]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
448.5018,448.743,0.2412,0.6546000000000163,25.97678386640044,"[25.06265664160401, 25.06265664160401, 24.875621890547265, 28.409090909090907, 26.80965147453083, 25.641025641025642]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
488.6618,488.9494,0.2876,39.91880000000003,24.82958155051256,"[25.06265664160401, 26.954177897574123, 22.471910112359552]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
489.1472,489.4346,0.2874,0.1977999999999724,27.583600982429623,"[25.31645569620253, 29.850746268656714]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
489.7042,490.001,0.2968,0.2696000000000254,29.85346922858061,"[28.169014084507044, 27.855153203342617, 29.498525073746315, 32.05128205128205, 24.509803921568626, 37.03703703703704]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
490.575,490.8202,0.2452,0.5740000000000123,25.74747813261476,"[26.315789473684212, 26.595744680851062, 24.330900243309003]",0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
491.2172,491.4486,0.2314,0.3969999999999913,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
491.7754,492.0814,0.306,0.3267999999999915,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
492.5276,492.715,0.1874,0.446200000000033,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
493.04,493.1354,0.0954,0.3250000000000455,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
493.63,493.6854,0.0554,0.4945999999999912,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
495.8072,496.188,0.3808,2.1218000000000075,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
497.147,497.5798,0.4328,0.9590000000000032,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
498.9144,499.158,0.2436,1.334600000000023,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
499.573,499.8112,0.2382,0.4149999999999636,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
500.639,500.7958,0.1568,0.8278000000000247,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
501.3914,501.5404,0.149,0.5955999999999904,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
520.6048,520.628,0.0232,19.064399999999974,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
538.4074,538.6686,0.2612,17.77940000000001,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
539.021,539.1722,0.1512,0.3523999999999887,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
539.505,539.7868,0.2818,0.3328000000000202,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
540.0994,540.2494,0.15,0.3125999999999749,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
540.559,540.6518,0.0928,0.3095999999999321,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
541.1678,541.2288,0.061,0.5160000000000764,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
541.5944,541.6534,0.059,0.3655999999999721,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
542.0918,542.3888,0.297,0.4384000000000014,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
542.7026,543.0574,0.3548,0.3138000000000147,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
543.3496,543.4486,0.099,0.2921999999999798,,[],0.08074188,opsin,23d13006.abf,3s_opsin,output_23d13006,C:\Maha\DATA\vnr\analysis\3s_opsin\output_23d13006\bout_parameters.csv
