Time (s),Area Above Baseline (mV·s),Group,Trial_ID
33.6,-12.55569077,Control,100624_F1_C1_t1
33.8,-12.5549649,Control,100624_F1_C1_t1
34,-12.46948288,Control,100624_F1_C1_t1
34.2,-12.17817566,Control,100624_F1_C1_t1
34.4,-12.45002014,Control,100624_F1_C1_t1
34.6,-12.49120483,Control,100624_F1_C1_t1
34.8,-12.42884949,Control,100624_F1_C1_t1
35,-12.54554718,Control,100624_F1_C1_t1
35.2,-12.54762482,Control,100624_F1_C1_t1
35.4,-12.48332321,Control,100624_F1_C1_t1
35.6,-12.46160278,Control,100624_F1_C1_t1
35.8,-12.50547836,Control,100624_F1_C1_t1
36,-12.29857117,Control,100624_F1_C1_t1
36.2,-12.47624252,Control,100624_F1_C1_t1
36.4,-12.50949554,Control,100624_F1_C1_t1
36.6,-12.42471588,Control,100624_F1_C1_t1
36.8,-12.366875,Control,100624_F1_C1_t1
37,-12.33644073,Control,100624_F1_C1_t1
37.2,-12.37021729,Control,100624_F1_C1_t1
37.4,-12.51462662,Control,100624_F1_C1_t1
37.6,-12.50526489,Control,100624_F1_C1_t1
37.8,-12.51749802,Control,100624_F1_C1_t1
38,-12.53993591,Control,100624_F1_C1_t1
38.2,-12.56788864,Control,100624_F1_C1_t1
38.4,-12.48357315,Control,100624_F1_C1_t1
38.6,-12.46612167,Control,100624_F1_C1_t1
38.8,-12.5296579,Control,100624_F1_C1_t1
39,-12.54478973,Control,100624_F1_C1_t1
39.2,-12.41787979,Control,100624_F1_C1_t1
39.4,-12.46812622,Control,100624_F1_C1_t1
39.6,-12.47929169,Control,100624_F1_C1_t1
39.8,-12.56194809,Control,100624_F1_C1_t1
40,-12.51927094,Control,100624_F1_C1_t1
40.2,-10.07462051,Control,100624_F1_C1_t1
40.4,-8.282511139,Control,100624_F1_C1_t1
40.6,-8.888300934,Control,100624_F1_C1_t1
40.8,-10.04334747,Control,100624_F1_C1_t1
41,-10.6331955,Control,100624_F1_C1_t1
41.2,-11.06744446,Control,100624_F1_C1_t1
41.4,-11.55019669,Control,100624_F1_C1_t1
41.6,-11.88302048,Control,100624_F1_C1_t1
41.8,-12.35675354,Control,100624_F1_C1_t1
42,-12.45058853,Control,100624_F1_C1_t1
42.2,-12.55755722,Control,100624_F1_C1_t1
42.4,-12.62101135,Control,100624_F1_C1_t1
42.6,-12.65185959,Control,100624_F1_C1_t1
42.8,-12.67509842,Control,100624_F1_C1_t1
43,-12.71512024,Control,100624_F1_C1_t1
43.2,-12.66145569,Control,100624_F1_C1_t1
43.4,-12.16666626,Control,100624_F1_C1_t1
43.6,-11.2521167,Control,100624_F1_C1_t1
43.8,-11.3975174,Control,100624_F1_C1_t1
44,-12.11325607,Control,100624_F1_C1_t1
44.2,-12.5538353,Control,100624_F1_C1_t1
44.4,-12.57351578,Control,100624_F1_C1_t1
44.6,-12.60731369,Control,100624_F1_C1_t1
44.8,-12.59681854,Control,100624_F1_C1_t1
45,-12.66913284,Control,100624_F1_C1_t1
45.2,-12.4986113,Control,100624_F1_C1_t1
45.4,-11.32258743,Control,100624_F1_C1_t1
45.6,-11.64391113,Control,100624_F1_C1_t1
45.8,-12.25626205,Control,100624_F1_C1_t1
46,-12.54415771,Control,100624_F1_C1_t1
46.2,-9.983887177,Control,100624_F1_C1_t1
46.4,-10.16975174,Control,100624_F1_C1_t1
46.6,-10.98404465,Control,100624_F1_C1_t1
46.8,-11.49659836,Control,100624_F1_C1_t1
47,-12.17081375,Control,100624_F1_C1_t1
47.2,-12.52207367,Control,100624_F1_C1_t1
47.4,-12.57455994,Control,100624_F1_C1_t1
47.6,-12.62402786,Control,100624_F1_C1_t1
47.8,-12.63619827,Control,100624_F1_C1_t1
48,-12.53936584,Control,100624_F1_C1_t1
48.2,-11.66650726,Control,100624_F1_C1_t1
48.4,-12.34336258,Control,100624_F1_C1_t1
48.6,-12.65006836,Control,100624_F1_C1_t1
48.8,-12.66379395,Control,100624_F1_C1_t1
49,-12.43672623,Control,100624_F1_C1_t1
49.2,-12.46852997,Control,100624_F1_C1_t1
49.4,-12.57463348,Control,100624_F1_C1_t1
49.6,-12.51949249,Control,100624_F1_C1_t1
49.8,-12.62352707,Control,100624_F1_C1_t1
50,-12.62272919,Control,100624_F1_C1_t1
50.2,-12.62714722,Control,100624_F1_C1_t1
50.4,-12.5887471,Control,100624_F1_C1_t1
50.6,-12.63868561,Control,100624_F1_C1_t1
50.8,-12.49264404,Control,100624_F1_C1_t1
51,-12.15481689,Control,100624_F1_C1_t1
51.2,-12.56126526,Control,100624_F1_C1_t1
51.4,-12.37946182,Control,100624_F1_C1_t1
51.6,-12.58256042,Control,100624_F1_C1_t1
51.8,-12.6415799,Control,100624_F1_C1_t1
52,-12.62613876,Control,100624_F1_C1_t1
52.2,-12.53150574,Control,100624_F1_C1_t1
52.4,-12.53468048,Control,100624_F1_C1_t1
52.6,-12.62585342,Control,100624_F1_C1_t1
52.8,-12.58146088,Control,100624_F1_C1_t1
53,-12.51326553,Control,100624_F1_C1_t1
53.2,-12.58936813,Control,100624_F1_C1_t1
53.4,-12.55754517,Control,100624_F1_C1_t1
53.6,-12.52340057,Control,100624_F1_C1_t1
53.8,-12.51964661,Control,100624_F1_C1_t1
54,-12.26470886,Control,100624_F1_C1_t1
54.2,-9.668413544,Control,100624_F1_C1_t1
54.4,-9.782972412,Control,100624_F1_C1_t1
54.6,-10.62253632,Control,100624_F1_C1_t1
54.8,-11.06541931,Control,100624_F1_C1_t1
55,-11.69816879,Control,100624_F1_C1_t1
55.2,-12.34610962,Control,100624_F1_C1_t1
55.4,-12.59923721,Control,100624_F1_C1_t1
55.6,-12.61347794,Control,100624_F1_C1_t1
55.8,-12.58886078,Control,100624_F1_C1_t1
56,-12.58397217,Control,100624_F1_C1_t1
56.2,-12.55619247,Control,100624_F1_C1_t1
56.4,-12.49078278,Control,100624_F1_C1_t1
56.6,-12.57800751,Control,100624_F1_C1_t1
56.8,-12.48258118,Control,100624_F1_C1_t1
57,-12.48170334,Control,100624_F1_C1_t1
57.2,-12.39710388,Control,100624_F1_C1_t1
57.4,-12.54185974,Control,100624_F1_C1_t1
57.6,-12.59324005,Control,100624_F1_C1_t1
57.8,-12.47977905,Control,100624_F1_C1_t1
58,-12.53059998,Control,100624_F1_C1_t1
58.2,-12.54539215,Control,100624_F1_C1_t1
58.4,-12.50857239,Control,100624_F1_C1_t1
58.6,-12.41923355,Control,100624_F1_C1_t1
58.8,-12.28684097,Control,100624_F1_C1_t1
59,-12.30597275,Control,100624_F1_C1_t1
59.2,-12.42873581,Control,100624_F1_C1_t1
59.4,-12.47706543,Control,100624_F1_C1_t1
59.6,-12.48773331,Control,100624_F1_C1_t1
59.8,-12.49014496,Control,100624_F1_C1_t1
60,-12.47217422,Control,100624_F1_C1_t1
60.2,-12.45706177,Control,100624_F1_C1_t1
60.4,-12.45698257,Control,100624_F1_C1_t1
60.6,-11.66706833,Control,100624_F1_C1_t1
60.8,-8.52345993,Control,100624_F1_C1_t1
61,-8.958601379,Control,100624_F1_C1_t1
61.2,-10.24049622,Control,100624_F1_C1_t1
61.4,-10.77477783,Control,100624_F1_C1_t1
61.6,-11.14616318,Control,100624_F1_C1_t1
61.8,-11.44616852,Control,100624_F1_C1_t1
62,-11.86308517,Control,100624_F1_C1_t1
62.2,-12.41109756,Control,100624_F1_C1_t1
62.4,-12.56737076,Control,100624_F1_C1_t1
62.6,-12.58029266,Control,100624_F1_C1_t1
62.8,-12.56080673,Control,100624_F1_C1_t1
63,-11.5775618,Control,100624_F1_C1_t1
63.2,-12.09602005,Control,100624_F1_C1_t1
63.4,-12.50145905,Control,100624_F1_C1_t1
63.6,-12.50129028,Control,100624_F1_C1_t1
63.8,-12.54081436,Control,100624_F1_C1_t1
64,-12.54327988,Control,100624_F1_C1_t1
64.2,-12.53099487,Control,100624_F1_C1_t1
64.4,-12.45570038,Control,100624_F1_C1_t1
64.6,-12.42269302,Control,100624_F1_C1_t1
64.8,-12.24886017,Control,100624_F1_C1_t1
65,-11.46620026,Control,100624_F1_C1_t1
65.2,-11.728246,Control,100624_F1_C1_t1
65.4,-11.8608696,Control,100624_F1_C1_t1
65.6,-12.45985672,Control,100624_F1_C1_t1
65.8,-12.57986191,Control,100624_F1_C1_t1
66,-12.55755096,Control,100624_F1_C1_t1
66.2,-12.54320892,Control,100624_F1_C1_t1
66.4,-12.49933151,Control,100624_F1_C1_t1
66.6,-12.34602264,Control,100624_F1_C1_t1
66.8,-11.93762314,Control,100624_F1_C1_t1
67,-12.36635132,Control,100624_F1_C1_t1
67.2,-12.46177765,Control,100624_F1_C1_t1
67.4,-12.46766403,Control,100624_F1_C1_t1
67.6,-12.42999207,Control,100624_F1_C1_t1
67.8,-12.46756134,Control,100624_F1_C1_t1
68,-12.10692413,Control,100624_F1_C1_t1
68.2,-11.57497452,Control,100624_F1_C1_t1
68.4,-11.74946396,Control,100624_F1_C1_t1
68.6,-12.09910751,Control,100624_F1_C1_t1
68.8,-12.40309036,Control,100624_F1_C1_t1
69,-12.49616867,Control,100624_F1_C1_t1
69.2,-12.48425491,Control,100624_F1_C1_t1
69.4,-12.44074478,Control,100624_F1_C1_t1
69.6,-12.33232788,Control,100624_F1_C1_t1
69.8,-12.42182983,Control,100624_F1_C1_t1
70,-12.46497528,Control,100624_F1_C1_t1
70.2,-12.56528229,Control,100624_F1_C1_t1
70.4,-12.44078659,Control,100624_F1_C1_t1
70.6,-12.3033313,Control,100624_F1_C1_t1
70.8,-11.79037613,Control,100624_F1_C1_t1
71,-12.05601212,Control,100624_F1_C1_t1
71.2,-12.23920578,Control,100624_F1_C1_t1
71.4,-12.53571777,Control,100624_F1_C1_t1
71.6,-12.54268723,Control,100624_F1_C1_t1
71.8,-12.53970428,Control,100624_F1_C1_t1
72,-12.47435333,Control,100624_F1_C1_t1
72.2,-12.4040596,Control,100624_F1_C1_t1
72.4,-12.41323257,Control,100624_F1_C1_t1
72.6,-9.87407074,Control,100624_F1_C1_t1
72.8,-8.254795837,Control,100624_F1_C1_t1
73,-9.145290527,Control,100624_F1_C1_t1
73.2,-10.17041153,Control,100624_F1_C1_t1
73.4,-10.74259781,Control,100624_F1_C1_t1
73.6,-11.08854187,Control,100624_F1_C1_t1
73.8,-11.47244904,Control,100624_F1_C1_t1
74,-11.96909576,Control,100624_F1_C1_t1
74.2,-12.29370285,Control,100624_F1_C1_t1
74.4,-12.4936937,Control,100624_F1_C1_t1
74.6,-12.57103912,Control,100624_F1_C1_t1
74.8,-12.58786011,Control,100624_F1_C1_t1
75,-12.51170792,Control,100624_F1_C1_t1
75.2,-12.56252747,Control,100624_F1_C1_t1
75.4,-12.64966019,Control,100624_F1_C1_t1
75.6,-12.62100189,Control,100624_F1_C1_t1
75.8,-12.62484543,Control,100624_F1_C1_t1
76,-12.68426071,Control,100624_F1_C1_t1
76.2,-12.65082718,Control,100624_F1_C1_t1
76.4,-12.63604034,Control,100624_F1_C1_t1
76.6,-12.64244034,Control,100624_F1_C1_t1
76.8,-12.59854828,Control,100624_F1_C1_t1
77,-12.53224777,Control,100624_F1_C1_t1
77.2,-12.50254791,Control,100624_F1_C1_t1
77.4,-12.53006195,Control,100624_F1_C1_t1
77.6,-9.832147369,Control,100624_F1_C1_t1
77.8,-9.667076874,Control,100624_F1_C1_t1
78,-10.52983566,Control,100624_F1_C1_t1
78.2,-11.05093353,Control,100624_F1_C1_t1
78.4,-11.42883881,Control,100624_F1_C1_t1
78.6,-12.05626221,Control,100624_F1_C1_t1
78.8,-12.43589188,Control,100624_F1_C1_t1
79,-12.48217468,Control,100624_F1_C1_t1
79.2,-12.5315831,Control,100624_F1_C1_t1
79.4,-12.5008815,Control,100624_F1_C1_t1
79.6,-12.5882048,Control,100624_F1_C1_t1
79.8,-12.53458038,Control,100624_F1_C1_t1
80,-11.57832047,Control,100624_F1_C1_t1
80.2,-12.28958221,Control,100624_F1_C1_t1
80.4,-12.52816635,Control,100624_F1_C1_t1
80.6,-12.54049515,Control,100624_F1_C1_t1
80.8,-12.49313202,Control,100624_F1_C1_t1
81,-12.56663864,Control,100624_F1_C1_t1
81.2,-12.57108444,Control,100624_F1_C1_t1
81.4,-12.5352655,Control,100624_F1_C1_t1
81.6,-12.56578049,Control,100624_F1_C1_t1
81.8,-12.56928513,Control,100624_F1_C1_t1
82,-11.62383362,Control,100624_F1_C1_t1
82.2,-11.63590927,Control,100624_F1_C1_t1
82.4,-12.262883,Control,100624_F1_C1_t1
82.6,-12.57097519,Control,100624_F1_C1_t1
82.8,-12.61377487,Control,100624_F1_C1_t1
83,-12.15136505,Control,100624_F1_C1_t1
83.2,-10.23299698,Control,100624_F1_C1_t1
83.4,-10.22281723,Control,100624_F1_C1_t1
83.6,-10.80087036,Control,100624_F1_C1_t1
83.8,-11.59913528,Control,100624_F1_C1_t1
84,-12.23843735,Control,100624_F1_C1_t1
84.2,-12.5239743,Control,100624_F1_C1_t1
84.4,-12.56463593,Control,100624_F1_C1_t1
84.6,-12.648004,Control,100624_F1_C1_t1
84.8,-12.59201782,Control,100624_F1_C1_t1
85,-12.62387299,Control,100624_F1_C1_t1
85.2,-12.63087006,Control,100624_F1_C1_t1
85.4,-12.58519394,Control,100624_F1_C1_t1
85.6,-12.58860428,Control,100624_F1_C1_t1
85.8,-12.46572327,Control,100624_F1_C1_t1
86,-12.5929744,Control,100624_F1_C1_t1
86.2,-12.52237854,Control,100624_F1_C1_t1
86.4,-12.11622498,Control,100624_F1_C1_t1
86.6,-12.42412338,Control,100624_F1_C1_t1
86.8,-12.58425247,Control,100624_F1_C1_t1
87,-12.58173187,Control,100624_F1_C1_t1
87.2,-12.60490295,Control,100624_F1_C1_t1
87.4,-12.58199829,Control,100624_F1_C1_t1
87.6,-12.54882263,Control,100624_F1_C1_t1
87.8,-11.68964294,Control,100624_F1_C1_t1
88,-9.613713379,Control,100624_F1_C1_t1
88.2,-10.26693588,Control,100624_F1_C1_t1
88.4,-10.94872238,Control,100624_F1_C1_t1
88.6,-11.55585663,Control,100624_F1_C1_t1
88.8,-12.09694992,Control,100624_F1_C1_t1
89,-12.45108597,Control,100624_F1_C1_t1
89.2,-12.54404663,Control,100624_F1_C1_t1
89.4,-12.60128204,Control,100624_F1_C1_t1
89.6,-12.58120651,Control,100624_F1_C1_t1
89.8,-12.4789003,Control,100624_F1_C1_t1
90,-12.51114273,Control,100624_F1_C1_t1
90.2,-12.64021912,Control,100624_F1_C1_t1
90.4,-12.5668251,Control,100624_F1_C1_t1
90.6,-11.54157669,Control,100624_F1_C1_t1
90.8,-9.562988281,Control,100624_F1_C1_t1
91,-10.26506622,Control,100624_F1_C1_t1
91.2,-10.85811768,Control,100624_F1_C1_t1
91.4,-11.35641083,Control,100624_F1_C1_t1
91.6,-11.85696487,Control,100624_F1_C1_t1
91.8,-12.32266098,Control,100624_F1_C1_t1
92,-12.45879715,Control,100624_F1_C1_t1
92.2,-12.51083893,Control,100624_F1_C1_t1
92.4,-12.46597321,Control,100624_F1_C1_t1
92.6,-12.42210052,Control,100624_F1_C1_t1
92.8,-12.54335892,Control,100624_F1_C1_t1
93,-11.93813232,Control,100624_F1_C1_t1
93.2,-11.98757721,Control,100624_F1_C1_t1
93.4,-12.47993942,Control,100624_F1_C1_t1
93.6,-12.57708282,Control,100624_F1_C1_t1
93.8,-12.50492371,Control,100624_F1_C1_t1
94,-12.5605426,Control,100624_F1_C1_t1
94.2,-12.57607697,Control,100624_F1_C1_t1
94.4,-12.57246613,Control,100624_F1_C1_t1
94.6,-12.51465637,Control,100624_F1_C1_t1
94.8,-11.60713791,Control,100624_F1_C1_t1
95,-11.89360474,Control,100624_F1_C1_t1
95.2,-12.42393219,Control,100624_F1_C1_t1
95.4,-12.49838867,Control,100624_F1_C1_t1
95.6,-12.58658463,Control,100624_F1_C1_t1
95.8,-12.49362625,Control,100624_F1_C1_t1
96,-12.48409348,Control,100624_F1_C1_t1
96.2,-12.0157579,Control,100624_F1_C1_t1
96.4,-12.1443985,Control,100624_F1_C1_t1
96.6,-12.49676697,Control,100624_F1_C1_t1
96.8,-12.54961685,Control,100624_F1_C1_t1
97,-12.57142807,Control,100624_F1_C1_t1
97.2,-12.48967972,Control,100624_F1_C1_t1
97.4,-11.06726288,Control,100624_F1_C1_t1
97.6,-9.777954865,Control,100624_F1_C1_t1
97.8,-10.54179337,Control,100624_F1_C1_t1
98,-10.97663376,Control,100624_F1_C1_t1
98.2,-11.54340927,Control,100624_F1_C1_t1
98.4,-12.07248444,Control,100624_F1_C1_t1
98.6,-12.47568909,Control,100624_F1_C1_t1
98.8,-12.58313568,Control,100624_F1_C1_t1
99,-12.57282791,Control,100624_F1_C1_t1
99.2,-12.50672867,Control,100624_F1_C1_t1
99.4,-12.57523422,Control,100624_F1_C1_t1
99.6,-12.56908722,Control,100624_F1_C1_t1
99.8,-12.55537155,Control,100624_F1_C1_t1
100,-12.4923877,Control,100624_F1_C1_t1
100.2,-9.779564056,Control,100624_F1_C1_t1
100.4,-8.524302521,Control,100624_F1_C1_t1
100.6,-9.703282776,Control,100624_F1_C1_t1
100.8,-10.2534433,Control,100624_F1_C1_t1
101,-10.54748383,Control,100624_F1_C1_t1
101.2,-10.74427155,Control,100624_F1_C1_t1
101.4,-10.92263412,Control,100624_F1_C1_t1
101.6,-10.78950012,Control,100624_F1_C1_t1
101.8,-11.1011702,Control,100624_F1_C1_t1
102,-11.43146072,Control,100624_F1_C1_t1
102.2,-11.58739304,Control,100624_F1_C1_t1
102.4,-11.62547134,Control,100624_F1_C1_t1
102.6,-11.73946732,Control,100624_F1_C1_t1
102.8,-11.94541946,Control,100624_F1_C1_t1
103,-12.07829712,Control,100624_F1_C1_t1
103.2,-11.70268036,Control,100624_F1_C1_t1
103.4,-10.56773056,Control,100624_F1_C1_t1
103.6,-11.27839157,Control,100624_F1_C1_t1
103.8,-12.30146408,Control,100624_F1_C1_t1
104,-12.68245438,Control,100624_F1_C1_t1
104.2,-12.72686493,Control,100624_F1_C1_t1
104.4,-12.72869934,Control,100624_F1_C1_t1
104.6,-12.67063248,Control,100624_F1_C1_t1
104.8,-12.71920181,Control,100624_F1_C1_t1
105,-12.69834534,Control,100624_F1_C1_t1
105.2,-12.66401321,Control,100624_F1_C1_t1
105.4,-12.67020203,Control,100624_F1_C1_t1
105.6,-11.92029648,Control,100624_F1_C1_t1
105.8,-12.62726059,Control,100624_F1_C1_t1
106,-12.7729274,Control,100624_F1_C1_t1
106.2,-12.7295665,Control,100624_F1_C1_t1
106.4,-12.75917374,Control,100624_F1_C1_t1
106.6,-12.72074753,Control,100624_F1_C1_t1
106.8,-12.74959885,Control,100624_F1_C1_t1
107,-12.65981049,Control,100624_F1_C1_t1
107.2,-12.72614441,Control,100624_F1_C1_t1
107.4,-11.14090088,Control,100624_F1_C1_t1
107.6,-11.45685501,Control,100624_F1_C1_t1
107.8,-12.12292313,Control,100624_F1_C1_t1
108,-12.59990189,Control,100624_F1_C1_t1
108.2,-12.72538895,Control,100624_F1_C1_t1
108.4,-12.7166098,Control,100624_F1_C1_t1
108.6,-12.74227585,Control,100624_F1_C1_t1
108.8,-12.70808029,Control,100624_F1_C1_t1
109,-12.69616882,Control,100624_F1_C1_t1
109.2,-12.63461166,Control,100624_F1_C1_t1
109.4,-12.32566467,Control,100624_F1_C1_t1
109.6,-12.59808502,Control,100624_F1_C1_t1
109.8,-12.4296962,Control,100624_F1_C1_t1
110,-12.44998947,Control,100624_F1_C1_t1
110.2,-12.40671509,Control,100624_F1_C1_t1
110.4,-12.41508728,Control,100624_F1_C1_t1
110.6,-12.46227188,Control,100624_F1_C1_t1
110.8,-12.43692612,Control,100624_F1_C1_t1
111,-12.41031647,Control,100624_F1_C1_t1
111.2,-12.45307037,Control,100624_F1_C1_t1
111.4,-12.43174988,Control,100624_F1_C1_t1
111.6,-12.36652435,Control,100624_F1_C1_t1
111.8,-12.35159744,Control,100624_F1_C1_t1
112,-12.33599976,Control,100624_F1_C1_t1
112.2,-12.08033356,Control,100624_F1_C1_t1
112.4,-12.26742752,Control,100624_F1_C1_t1
112.6,-12.27299545,Control,100624_F1_C1_t1
112.8,-12.20286407,Control,100624_F1_C1_t1
113,-12.36130234,Control,100624_F1_C1_t1
113.2,-12.39093658,Control,100624_F1_C1_t1
113.4,-12.39473465,Control,100624_F1_C1_t1
113.6,-12.34325821,Control,100624_F1_C1_t1
113.8,-12.32554932,Control,100624_F1_C1_t1
114,-12.1851149,Control,100624_F1_C1_t1
114.2,-8.827303467,Control,100624_F1_C1_t1
114.4,-8.363342285,Control,100624_F1_C1_t1
114.6,-9.516246643,Control,100624_F1_C1_t1
114.8,-10.50968719,Control,100624_F1_C1_t1
115,-10.92445496,Control,100624_F1_C1_t1
115.2,-11.29189743,Control,100624_F1_C1_t1
115.4,-11.87416626,Control,100624_F1_C1_t1
115.6,-12.33114304,Control,100624_F1_C1_t1
115.8,-12.4512709,Control,100624_F1_C1_t1
116,-12.47501129,Control,100624_F1_C1_t1
116.2,-12.45131042,Control,100624_F1_C1_t1
116.4,-12.43060577,Control,100624_F1_C1_t1
116.6,-12.41727371,Control,100624_F1_C1_t1
116.8,-12.38560532,Control,100624_F1_C1_t1
117,-12.46112961,Control,100624_F1_C1_t1
117.2,-12.51563644,Control,100624_F1_C1_t1
117.4,-12.4852739,Control,100624_F1_C1_t1
117.6,-12.49033432,Control,100624_F1_C1_t1
117.8,-12.45400909,Control,100624_F1_C1_t1
118,-12.45764862,Control,100624_F1_C1_t1
118.2,-12.38226715,Control,100624_F1_C1_t1
118.4,-12.41462723,Control,100624_F1_C1_t1
118.6,-12.42978561,Control,100624_F1_C1_t1
118.8,-12.43534378,Control,100624_F1_C1_t1
119,-12.43277496,Control,100624_F1_C1_t1
119.2,-12.45327423,Control,100624_F1_C1_t1
119.4,-12.41292496,Control,100624_F1_C1_t1
119.6,-12.31029892,Control,100624_F1_C1_t1
119.8,-12.35105148,Control,100624_F1_C1_t1
120,-12.39444855,Control,100624_F1_C1_t1
120.2,-12.22699631,Control,100624_F1_C1_t1
120.4,-9.47981369,Control,100624_F1_C1_t1
120.6,-9.381156158,Control,100624_F1_C1_t1
120.8,-10.33256058,Control,100624_F1_C1_t1
121,-10.92653351,Control,100624_F1_C1_t1
121.2,-11.4406279,Control,100624_F1_C1_t1
121.4,-12.09576736,Control,100624_F1_C1_t1
121.6,-12.37299454,Control,100624_F1_C1_t1
121.8,-12.42043304,Control,100624_F1_C1_t1
122,-12.31209305,Control,100624_F1_C1_t1
122.2,-12.43755569,Control,100624_F1_C1_t1
122.4,-12.45710052,Control,100624_F1_C1_t1
122.6,-12.47380829,Control,100624_F1_C1_t1
122.8,-12.38965012,Control,100624_F1_C1_t1
123,-12.37917572,Control,100624_F1_C1_t1
123.2,-12.23961609,Control,100624_F1_C1_t1
123.4,-10.77786194,Control,100624_F1_C1_t1
123.6,-9.802625122,Control,100624_F1_C1_t1
123.8,-10.61374222,Control,100624_F1_C1_t1
124,-11.14111465,Control,100624_F1_C1_t1
124.2,-11.75364182,Control,100624_F1_C1_t1
124.4,-12.25067673,Control,100624_F1_C1_t1
124.6,-12.32856232,Control,100624_F1_C1_t1
124.8,-12.3409584,Control,100624_F1_C1_t1
125,-12.47953369,Control,100624_F1_C1_t1
125.2,-12.50936783,Control,100624_F1_C1_t1
125.4,-12.46118607,Control,100624_F1_C1_t1
125.6,-12.41474609,Control,100624_F1_C1_t1
125.8,-12.45735062,Control,100624_F1_C1_t1
126,-12.48665253,Control,100624_F1_C1_t1
126.2,-12.47782135,Control,100624_F1_C1_t1
126.4,-12.43490616,Control,100624_F1_C1_t1
126.6,-11.83468552,Control,100624_F1_C1_t1
126.8,-12.07253967,Control,100624_F1_C1_t1
127,-12.47994278,Control,100624_F1_C1_t1
127.2,-12.50423401,Control,100624_F1_C1_t1
127.4,-12.51971252,Control,100624_F1_C1_t1
127.6,-12.48880615,Control,100624_F1_C1_t1
127.8,-12.42687149,Control,100624_F1_C1_t1
128,-12.23626862,Control,100624_F1_C1_t1
128.2,-12.35944916,Control,100624_F1_C1_t1
128.4,-12.39540527,Control,100624_F1_C1_t1
128.6,-12.40018402,Control,100624_F1_C1_t1
128.8,-12.43037582,Control,100624_F1_C1_t1
129,-12.4573558,Control,100624_F1_C1_t1
129.2,-12.48031448,Control,100624_F1_C1_t1
129.4,-11.14010681,Control,100624_F1_C1_t1
129.6,-9.019647369,Control,100624_F1_C1_t1
129.8,-9.852971039,Control,100624_F1_C1_t1
130,-10.7774202,Control,100624_F1_C1_t1
130.2,-11.29568192,Control,100624_F1_C1_t1
130.4,-11.7318251,Control,100624_F1_C1_t1
130.6,-12.30943146,Control,100624_F1_C1_t1
130.8,-12.4566803,Control,100624_F1_C1_t1
131,-12.52476761,Control,100624_F1_C1_t1
131.2,-12.5531723,Control,100624_F1_C1_t1
131.4,-12.5063382,Control,100624_F1_C1_t1
131.6,-12.52868896,Control,100624_F1_C1_t1
131.8,-12.50663895,Control,100624_F1_C1_t1
132,-12.50656662,Control,100624_F1_C1_t1
132.2,-12.53645523,Control,100624_F1_C1_t1
132.4,-12.47748642,Control,100624_F1_C1_t1
132.6,-12.41316376,Control,100624_F1_C1_t1
132.8,-12.43799591,Control,100624_F1_C1_t1
133,-12.45239517,Control,100624_F1_C1_t1
133.2,-12.32634949,Control,100624_F1_C1_t1
133.4,-12.14668365,Control,100624_F1_C1_t1
133.6,-11.9666362,Control,100624_F1_C1_t1
133.8,-12.36850769,Control,100624_F1_C1_t1
134,-12.36640991,Control,100624_F1_C1_t1
134.2,-12.44804947,Control,100624_F1_C1_t1
134.4,-12.51968918,Control,100624_F1_C1_t1
134.6,-12.51287506,Control,100624_F1_C1_t1
134.8,-12.43628128,Control,100624_F1_C1_t1
135,-12.24002289,Control,100624_F1_C1_t1
135.2,-12.03270706,Control,100624_F1_C1_t1
135.4,-11.38201294,Control,100624_F1_C1_t1
135.6,-10.78373077,Control,100624_F1_C1_t1
135.8,-11.28041748,Control,100624_F1_C1_t1
136,-11.77365906,Control,100624_F1_C1_t1
136.2,-12.35661255,Control,100624_F1_C1_t1
136.4,-12.41256454,Control,100624_F1_C1_t1
136.6,-12.47454269,Control,100624_F1_C1_t1
136.8,-12.47816986,Control,100624_F1_C1_t1
137,-12.47825806,Control,100624_F1_C1_t1
137.2,-12.46886444,Control,100624_F1_C1_t1
137.4,-12.4180687,Control,100624_F1_C1_t1
137.6,-12.36692368,Control,100624_F1_C1_t1
137.8,-12.37112762,Control,100624_F1_C1_t1
138,-12.38728394,Control,100624_F1_C1_t1
138.2,-12.42200256,Control,100624_F1_C1_t1
138.4,-12.42797577,Control,100624_F1_C1_t1
138.6,-12.38234009,Control,100624_F1_C1_t1
138.8,-12.43532898,Control,100624_F1_C1_t1
139,-12.41755692,Control,100624_F1_C1_t1
139.2,-12.3657489,Control,100624_F1_C1_t1
139.4,-12.39813004,Control,100624_F1_C1_t1
139.6,-11.93213791,Control,100624_F1_C1_t1
139.8,-9.405082703,Control,100624_F1_C1_t1
140,-8.816660919,Control,100624_F1_C1_t1
140.2,-9.576554871,Control,100624_F1_C1_t1
140.4,-10.70605743,Control,100624_F1_C1_t1
140.6,-11.19014999,Control,100624_F1_C1_t1
140.8,-11.68617218,Control,100624_F1_C1_t1
141,-12.28819748,Control,100624_F1_C1_t1
141.2,-12.48829758,Control,100624_F1_C1_t1
141.4,-12.48154465,Control,100624_F1_C1_t1
141.6,-12.51447647,Control,100624_F1_C1_t1
141.8,-12.5079277,Control,100624_F1_C1_t1
142,-12.45969254,Control,100624_F1_C1_t1
142.2,-12.46467697,Control,100624_F1_C1_t1
142.4,-12.51723145,Control,100624_F1_C1_t1
